date,q1,q2,q3
2022-02-04 17:12:35.869731903,2022-02-04 08:11:05.000000000,2022-02-11 12:50:06.000000000,2022-04-17 03:41:00.000000000
2022-02-04 17:13:11.837538958,2022-02-04 06:29:29.000000000,2022-02-04 18:25:34.000000000,2022-03-28 04:39:42.000000000
2022-02-04 17:20:53.139491081,2022-02-04 05:36:16.000000000,2022-02-04 13:01:24.000000000,2022-02-06 02:20:22.000000000
2022-02-04 17:36:21.932394981,2022-02-04 05:07:14.000000000,2022-02-04 10:27:46.000000000,2022-02-05 03:52:52.000000000
2022-02-04 20:53:42.289602995,2022-02-04 05:24:10.000000000,2022-02-04 11:39:08.000000000,2022-02-05 02:33:02.000000000
2022-02-04 21:46:06.013293028,2022-02-04 05:25:22.000000000,2022-02-04 11:43:59.000000000,2022-02-05 02:31:50.000000000
2022-02-04 21:58:58.901902914,2022-02-04 05:27:48.000000000,2022-02-04 11:52:27.000000000,2022-02-05 02:51:11.000000000
2022-02-05 01:17:09.296082973,2022-02-04 05:38:41.000000000,2022-02-04 12:40:50.000000000,2022-02-05 04:54:33.000000000
2022-02-05 05:20:32.651619911,2022-02-04 05:44:44.000000000,2022-02-04 13:01:24.000000000,2022-02-05 05:34:28.000000000
2022-02-05 07:37:56.112468958,2022-02-04 05:44:44.000000000,2022-02-04 13:01:24.000000000,2022-02-05 05:34:28.000000000
2022-02-05 11:53:28.804344893,2022-02-04 07:04:34.000000000,2022-02-04 17:45:39.000000000,2022-02-05 21:32:29.000000000
2022-02-05 13:42:32.219782114,2022-02-04 07:10:37.000000000,2022-02-04 18:07:25.000000000,2022-02-05 23:26:11.000000000
2022-02-05 16:19:45.607835054,2022-02-04 07:11:49.000000000,2022-02-04 18:08:38.000000000,2022-02-05 22:57:09.000000000
2022-02-06 07:35:19.992554903,2022-02-04 07:14:14.000000000,2022-02-04 18:14:41.000000000,2022-02-05 23:23:46.000000000
2022-02-06 08:14:39.110393047,2022-02-04 06:13:45.000000000,2022-02-04 15:09:37.000000000,2022-02-05 16:33:42.000000000
2022-02-06 14:33:13.972033024,2022-02-04 06:24:39.000000000,2022-02-04 16:00:25.000000000,2022-02-05 22:59:34.000000000
2022-02-06 17:01:46.591300011,2022-02-04 06:31:54.000000000,2022-02-04 16:25:49.000000000,2022-02-06 01:36:49.000000000
2022-02-06 17:02:28.434421062,2022-02-04 06:31:54.000000000,2022-02-04 16:27:02.000000000,2022-02-06 01:54:58.000000000
2022-02-06 17:02:48.968652010,2022-02-04 06:31:54.000000000,2022-02-04 16:29:27.000000000,2022-02-06 01:50:07.000000000
2022-02-06 17:14:09.580979109,2022-02-04 05:44:44.000000000,2022-02-04 12:52:56.000000000,2022-02-05 05:36:54.000000000
2022-02-07 01:13:03.334546089,2022-02-04 05:45:56.000000000,2022-02-04 12:49:18.000000000,2022-02-05 04:14:38.000000000
2022-02-07 07:33:57.005296946,2022-02-04 05:45:56.000000000,2022-02-04 12:49:18.000000000,2022-02-05 04:14:38.000000000
2022-02-07 09:16:31.049144030,2022-02-04 05:49:34.000000000,2022-02-04 13:12:17.000000000,2022-02-05 06:36:10.000000000
2022-02-07 17:09:52.831748009,2022-02-04 05:48:21.000000000,2022-02-04 13:03:49.000000000,2022-02-05 05:57:27.000000000
2022-02-07 17:09:53.617562056,2022-02-04 05:48:21.000000000,2022-02-04 13:03:49.000000000,2022-02-05 05:57:27.000000000
2022-02-07 21:28:26.077378988,2022-02-04 05:47:09.000000000,2022-02-04 13:00:11.000000000,2022-02-05 06:09:33.000000000
2022-02-08 00:55:14.668616056,2022-02-04 05:47:09.000000000,2022-02-04 13:01:24.000000000,2022-02-05 06:02:18.000000000
2022-02-08 00:55:33.813786030,2022-02-04 05:47:09.000000000,2022-02-04 13:00:11.000000000,2022-02-05 05:48:59.000000000
2022-02-08 01:45:08.826973915,2022-02-04 05:47:09.000000000,2022-02-04 13:02:36.000000000,2022-02-05 05:55:02.000000000
2022-02-08 07:33:30.953599930,2022-02-04 05:47:09.000000000,2022-02-04 13:02:36.000000000,2022-02-05 05:56:15.000000000
2022-02-08 08:29:33.378442049,2022-02-04 05:42:19.000000000,2022-02-04 12:52:56.000000000,2022-02-05 08:32:17.000000000
2022-02-08 19:09:22.345695972,2022-02-04 05:32:38.000000000,2022-02-04 12:17:51.000000000,2022-02-05 06:08:21.000000000
2022-02-08 22:59:11.301351070,2022-02-04 05:33:50.000000000,2022-02-04 12:20:16.000000000,2022-02-05 06:14:24.000000000
2022-02-09 07:36:41.739729881,2022-02-04 05:32:38.000000000,2022-02-04 12:17:51.000000000,2022-02-05 06:09:33.000000000
2022-02-09 19:24:56.958767891,2022-02-04 05:21:45.000000000,2022-02-04 11:31:53.000000000,2022-02-05 04:03:45.000000000
2022-02-10 01:14:38.917001963,2022-02-04 05:08:26.000000000,2022-02-04 10:30:12.000000000,2022-02-04 23:04:59.000000000
2022-02-10 07:35:41.744998932,2022-02-04 05:08:26.000000000,2022-02-04 10:30:12.000000000,2022-02-04 23:04:59.000000000
2022-02-10 09:02:40.492491007,2022-02-04 04:56:21.000000000,2022-02-04 09:52:42.000000000,2022-02-04 19:56:17.000000000
2022-02-10 16:45:42.375840902,2022-02-04 04:57:33.000000000,2022-02-04 09:55:07.000000000,2022-02-04 19:59:55.000000000
2022-02-10 17:15:46.838212967,2022-02-04 04:55:08.000000000,2022-02-04 09:50:17.000000000,2022-02-04 19:38:09.000000000
2022-02-11 01:05:58.863151073,2022-02-04 04:52:43.000000000,2022-02-04 09:44:14.000000000,2022-02-04 19:17:35.000000000
2022-02-11 01:05:59.674190998,2022-02-04 04:52:43.000000000,2022-02-04 09:44:14.000000000,2022-02-04 19:17:35.000000000
2022-02-11 07:36:20.723778963,2022-02-04 04:51:30.000000000,2022-02-04 09:44:14.000000000,2022-02-04 19:16:22.000000000
2022-02-11 09:08:40.931075096,2022-02-04 04:45:27.000000000,2022-02-04 09:30:55.000000000,2022-02-04 18:30:24.000000000
2022-02-11 09:08:41.777502060,2022-02-04 04:45:27.000000000,2022-02-04 09:30:55.000000000,2022-02-04 18:30:24.000000000
2022-02-11 16:02:43.227186918,2022-02-04 04:43:02.000000000,2022-02-04 09:26:05.000000000,2022-02-04 18:17:06.000000000
2022-02-11 16:58:32.965150118,2022-02-04 04:43:02.000000000,2022-02-04 09:26:05.000000000,2022-02-04 18:18:19.000000000
2022-02-11 18:30:12.666065931,2022-02-04 04:34:34.000000000,2022-02-04 09:10:22.000000000,2022-02-04 17:48:04.000000000
