date,q1,q2,q3
2021-12-24 17:20:42.732002974,78.67675,79.01050000000001,79.3035
2021-12-24 20:15:22.953288078,79.0355,79.49775,80.03225
2021-12-25 01:30:56.261806011,79.01725,79.50825,80.0865
2021-12-25 06:48:25.859170914,79.284,80.07724999999999,80.82125
2021-12-25 17:00:36.543395042,79.1865,79.98975,80.77775
2021-12-25 21:26:55.107469082,79.1345,79.938,80.74725
2021-12-26 01:07:46.865062952,79.159,80.0,80.85075
2021-12-26 06:41:13.702889919,79.15425,79.993,80.8575
2021-12-26 09:41:35.647582054,79.2175,80.13175,81.05525
2021-12-26 14:53:14.009028912,79.10725,79.971,80.9335
2021-12-26 17:09:48.968985081,79.01375,79.8495,80.87575
2021-12-27 01:05:00.979655027,78.934,79.6485,80.718
2021-12-27 06:44:33.357083082,78.64525,79.36525,80.39525
2021-12-27 09:09:30.398701906,78.6045,79.3265,80.34
2021-12-27 13:23:22.944535971,78.58225,79.311,80.321
2021-12-27 17:02:00.877798080,78.55925,79.255,80.17925
2021-12-28 08:03:09.679239035,78.5595,79.25525,80.1795
2021-12-28 12:33:02.321075916,78.5595,79.25525,80.1795
2021-12-28 14:56:36.779836893,78.5525,79.21175,80.06700000000001
2021-12-28 18:25:52.167567015,78.5795,79.187,80.00825
2021-12-29 01:03:34.478357077,78.57275,79.1875,80.03375
2021-12-29 06:25:17.223443985,78.62675,79.265,80.16
2021-12-29 09:02:41.378266096,78.4205,79.07775,79.88
2021-12-29 13:22:29.976002932,78.3815,79.0565,79.87950000000001
2021-12-29 17:58:22.061362982,78.41625,79.036,79.75925
2021-12-30 01:06:32.793317080,78.41325,79.0265,79.74375
2021-12-30 05:28:58.255614042,78.60525,79.2535,79.95475
2021-12-30 09:00:42.429267883,78.62625,79.273,79.95
2021-12-30 15:37:35.712424040,78.5835,79.2045,79.862
2021-12-30 17:04:25.808876991,78.59875,79.21325,79.8875
2021-12-31 03:09:47.490031958,78.625,79.245,79.94325
2021-12-31 04:54:28.150027037,78.6435,79.2675,79.98425
2021-12-31 09:09:08.398874044,78.6745,79.28875,80.02575
2022-01-01 07:35:38.199476957,78.672,79.28325,80.016
2022-01-01 22:47:11.946933985,78.6765,79.24549999999999,79.93425
2022-01-02 02:18:02.356672049,78.625,79.15275,79.72175
2022-01-02 07:38:47.807404995,78.626,79.15475,79.7265
2022-01-02 10:33:40.483707905,78.68,79.1875,79.75575
2022-01-02 17:00:33.874927044,78.7075,79.19725,79.75875
2022-01-02 19:12:18.978137016,78.7075,79.1955,79.755
2022-01-03 01:02:03.043344021,78.71125,79.1665,79.704
2022-01-03 07:37:42.686242104,78.711,79.16575,79.7025
2022-01-03 08:32:25.062876940,78.763,79.17775,79.69775
2022-01-03 14:57:40.870639086,78.75025,79.16875,79.6655
2022-01-03 19:18:38.495923042,78.7965,79.19200000000001,79.6185
2022-01-04 00:08:43.774450064,78.7825,79.18125,79.614
2022-01-04 04:44:33.892755985,78.6945,79.0965,79.5235
2022-01-04 09:03:26.902729034,78.74275,79.129,79.56225
2022-01-04 15:38:55.579827070,78.73175,79.1225,79.55575
2022-01-04 18:57:33.294136047,78.747,79.13775,79.5725
2022-01-05 01:04:02.769367933,78.753,79.1415,79.57475
2022-01-05 01:35:19.192464113,78.75175,79.14125,79.5755
2022-01-05 07:38:09.022485971,78.75175,79.14125,79.57525
2022-01-05 13:38:54.978964090,78.7075,79.113,79.5535
2022-01-05 16:58:01.947578907,78.6265,79.036,79.479
2022-01-05 20:38:43.730658054,78.62025,79.02925,79.4725
2022-01-06 01:03:15.993582964,78.6065,79.0125,79.45425
2022-01-06 05:55:14.637665987,78.47675,78.887,79.32675
2022-01-06 08:55:57.389177084,78.47125,78.861,79.299
2022-01-06 15:35:49.915723085,78.469,78.85375,79.28825
2022-01-06 19:13:05.400216103,78.49975,78.87825,79.31725
2022-01-07 07:36:19.928767920,78.4995,78.878,79.31725
2022-01-07 10:01:34.605712891,78.4775,78.872,79.32475
2022-01-07 16:42:09.323899031,78.48875,78.8725,79.31475
2022-01-07 20:36:11.606343031,78.49549999999999,78.86975,79.28925
2022-01-08 01:21:12.969207048,78.51675,78.8765,79.25525
2022-01-08 04:33:34.657351017,78.445,78.8095,79.185
2022-01-08 07:38:41.786422014,78.49549999999999,78.85125,79.231
2022-01-08 10:52:48.429687977,78.552,78.88125,79.236
2022-01-08 15:04:10.108098984,78.54525,78.8695,79.21375
2022-01-08 17:00:48.145739079,78.57475,78.8935,79.23775
2022-01-09 05:06:41.884174109,78.5705,78.89,79.23375
2022-01-09 10:44:24.860976934,78.57025,78.89075,79.236
2022-01-09 15:34:56.078566074,78.56725,78.88275,79.22575
2022-01-09 17:02:02.365366936,78.55575,78.87875,79.232
2022-01-09 23:23:41.565165043,78.5595,78.876,79.2205
2022-01-10 01:04:57.960261106,78.56675,78.87625,79.214
2022-01-10 07:35:43.760530949,78.56675,78.87625,79.214
2022-01-10 13:42:43.978863955,78.56675,78.8765,79.21475
2022-01-10 18:31:54.803253889,78.53225,78.80825,79.10775
2022-01-10 23:26:10.886723995,78.5315,78.80825,79.10825
2022-01-11 01:28:13.114671946,78.5375,78.812,79.11425
2022-01-11 07:37:11.702307940,78.5375,78.812,79.114
2022-01-11 12:45:34.004259109,78.55575,78.8515,79.1785
2022-01-11 15:56:14.151194096,78.57625,78.859,79.173
2022-01-11 19:19:02.917202950,78.5745,78.85725,79.172
2022-01-12 01:08:37.406151056,78.58375,78.8655,79.16225
2022-01-12 07:33:13.501235962,78.58375,78.86575,79.1625
2022-01-12 09:07:27.886075974,78.58525,78.86625,79.15925
2022-01-12 15:08:14.163773060,78.598,78.871,79.1505
2022-01-12 18:51:53.030112028,78.6,78.87025,79.15525
2022-01-13 00:47:32.758435965,78.60225,78.8715,79.15475
2022-01-13 04:52:04.783804893,78.624,78.87525,79.1465
2022-01-13 09:12:30.854403973,78.63775,78.87825,79.141
2022-01-13 16:07:33.276230097,78.63775,78.8655,79.109
2022-01-13 20:05:31.323194027,78.65825,78.89,79.13875
2022-01-14 01:08:13.284228086,78.66475,78.893,79.13775
2022-01-14 04:08:38.944598913,78.66975,78.89175,79.127
2022-01-14 09:12:14.844933033,78.6735,78.89525,79.13325
2022-01-14 15:30:11.468339920,78.68225,78.9015,79.13125
2022-01-14 16:25:58.580600977,78.6905,78.908,79.13325
