date,q1,q2,q3
2022-02-25 17:27:02.950556993,570.4399999999999,729.52,886.0
2022-02-25 18:30:45.441086054,685.6,834.88,935.88
2022-02-25 19:30:55.573497057,699.2,840.8,941.28
2022-02-25 23:49:27.579411030,548.5600000000001,698.64,856.84
2022-02-26 00:44:16.740398884,574.64,743.48,905.12
2022-02-26 07:36:02.945386887,575.28,744.36,905.52
2022-02-26 13:14:24.100558996,556.44,711.88,871.4
2022-02-26 13:15:56.603467941,559.2,703.0,866.9200000000001
2022-02-26 14:08:38.397458076,527.52,620.24,783.44
2022-02-26 21:19:32.347811937,573.72,839.36,1982.36
2022-02-26 21:19:34.150562048,548.2,766.6800000000001,1448.92
2022-02-27 00:11:24.046345949,554.28,788.76,1493.88
2022-02-27 01:38:21.507525921,545.2,668.0,899.7199999999999
2022-02-27 01:52:08.754486084,539.84,665.16,886.1999999999999
2022-02-27 01:58:09.454199076,540.52,665.76,885.9599999999999
2022-02-27 03:49:17.565309048,527.5600000000001,655.28,878.0400000000001
2022-02-27 03:50:37.298444986,529.12,656.4,877.0799999999999
2022-02-27 07:33:55.559595108,529.12,656.4,877.0799999999999
2022-02-27 09:08:32.418672085,514.48,652.6800000000001,873.3199999999999
2022-02-27 12:29:45.849104881,532.72,660.92,843.8
2022-02-27 12:30:19.495306015,530.7199999999999,660.44,843.92
2022-02-27 12:44:18.458448887,526.76,660.08,843.96
2022-02-27 13:43:27.832117081,530.4,663.32,845.12
2022-02-27 17:05:51.258280039,532.36,667.88,851.6
2022-02-27 17:12:37.894665956,540.12,678.2,851.84
2022-02-28 01:11:27.753726959,543.52,697.68,879.3199999999999
2022-02-28 02:15:05.855475903,543.8,698.36,880.6
2022-02-28 07:34:28.440530062,543.88,698.32,880.52
2022-02-28 09:04:07.770901918,544.28,699.0,880.7199999999999
2022-02-28 09:17:36.183355093,575.16,765.36,1038.96
2022-02-28 14:34:08.184371948,575.64,720.16,914.08
2022-02-28 15:41:43.338606119,567.52,711.0,905.64
2022-02-28 17:14:22.601485014,573.08,713.3199999999999,882.24
2022-02-28 17:29:23.731379032,561.48,695.84,849.4000000000001
2022-02-28 18:05:42.365127087,565.08,701.36,855.0400000000001
2022-02-28 18:05:59.334856033,564.4,699.92,851.92
2022-02-28 18:06:38.037960052,564.92,699.4399999999999,847.5200000000001
2022-02-28 21:33:54.443203926,564.84,699.36,847.48
2022-03-01 01:06:45.917613029,569.92,700.72,832.68
2022-03-01 07:38:22.064302921,569.92,700.72,832.68
2022-03-01 13:33:48.842890978,563.08,683.2,804.28
2022-03-01 13:34:23.120955944,559.32,679.84,801.4
2022-03-01 19:21:16.244976997,556.52,678.5600000000001,801.16
2022-03-01 19:22:40.868575096,558.4,678.72,799.68
2022-03-01 19:23:46.166858912,557.4,678.52,800.08
2022-03-02 05:42:42.731781006,598.64,682.24,789.24
2022-03-02 07:38:53.167903900,598.2800000000001,682.2,789.4
2022-03-02 15:20:44.348170042,594.0,678.4,777.5999999999999
2022-03-02 18:14:07.968641996,580.24,650.64,742.9599999999999
2022-03-02 21:55:27.605642080,580.12,650.6800000000001,743.1999999999999
2022-03-02 23:08:20.171160936,584.6400000000001,654.12,740.8000000000001
2022-03-03 03:08:14.345660925,593.04,665.88,744.88
2022-03-03 05:32:26.895834923,592.5200000000001,666.4,746.88
2022-03-03 07:41:23.174102068,588.6400000000001,664.84,749.0400000000001
2022-03-03 11:21:34.266078949,592.48,670.6,751.9599999999999
2022-03-03 14:12:26.516901016,602.88,676.76,752.6
2022-03-03 16:06:59.324821949,631.0799999999999,705.24,776.28
2022-03-03 16:10:09.602519989,633.7199999999999,706.04,775.0
2022-03-03 16:40:08.050930023,632.52,706.24,776.8399999999999
2022-03-03 16:55:19.825695992,633.36,706.52,777.08
2022-03-03 17:49:45.056209087,633.48,706.84,776.9200000000001
2022-03-03 19:11:57.044027090,630.3199999999999,706.68,779.8000000000001
2022-03-03 19:14:49.914905071,640.28,708.36,772.96
2022-03-03 19:16:30.338551998,633.0,707.76,777.96
2022-03-03 19:17:18.666521072,630.76,707.12,780.12
2022-03-03 19:17:27.388235092,630.8000000000001,707.12,780.08
2022-03-03 19:19:01.788830996,640.76,709.5200000000001,773.12
2022-03-03 19:19:43.642703056,635.64,708.08,776.16
2022-03-03 19:24:09.118647099,637.64,709.84,774.8399999999999
2022-03-03 19:24:43.069741011,636.0799999999999,709.4399999999999,775.08
2022-03-03 19:24:59.826730013,636.1999999999999,707.72,774.08
2022-03-03 19:52:59.571135044,612.2800000000001,685.24,754.5600000000001
2022-03-03 21:51:22.680454969,612.2800000000001,685.4,754.8000000000001
2022-03-04 04:29:05.044496059,612.52,686.28,756.6
2022-03-04 07:34:52.047133923,612.88,686.68,756.9599999999999
2022-03-04 15:52:43.882258892,623.28,695.2,761.76
