date,q1,q2,q3
2022-01-14 17:48:53.130280972,52.1412,53.99,55.7404
2022-01-14 21:08:46.020895958,51.6548,54.0296,56.2984
2022-01-15 01:24:41.886054993,47.431200000000004,51.7,54.9728
2022-01-15 04:57:43.849137068,47.3304,51.6404,54.9456
2022-01-15 07:32:51.284336090,48.9596,52.0544,54.5708
2022-01-15 17:03:50.628983021,47.6408,51.5112,54.472
2022-01-15 21:16:50.141310930,47.8172,51.7192,54.8044
2022-01-16 01:06:01.084800959,48.3956,52.4084,55.7508
2022-01-16 07:33:45.784859896,48.3688,52.3968,55.7476
2022-01-16 08:52:20.318027973,50.1632,52.8724,55.3912
2022-01-16 17:00:53.684461117,50.418,52.9444,55.349599999999995
2022-01-16 18:41:00.589761972,50.662,53.1312,55.5492
2022-01-17 01:04:14.210052013,51.178799999999995,53.5376,55.9444
2022-01-17 07:33:49.061666965,51.178799999999995,53.5376,55.9444
2022-01-17 12:19:57.953829050,51.160399999999996,53.528400000000005,55.9376
2022-01-17 17:04:38.770502090,50.7172,53.1676,55.5708
2022-01-17 22:23:54.637846947,49.629599999999996,52.274,54.800399999999996
2022-01-18 02:39:31.493455887,49.3724,51.8316,54.132400000000004
2022-01-18 07:34:35.863912106,49.3712,51.831999999999994,54.1336
2022-01-18 09:00:51.787434101,49.2676,51.7348,54.0112
2022-01-18 14:38:44.194850922,49.3484,51.7892,54.0384
2022-01-18 18:29:20.863580942,49.2616,51.620400000000004,53.849999999999994
2022-01-19 01:08:56.633718967,49.3192,51.569199999999995,53.7484
2022-01-19 07:33:13.194379091,49.319599999999994,51.57,53.7484
2022-01-19 14:55:59.273247004,49.3848,51.632,53.7828
2022-01-19 18:35:30.823553085,49.3872,51.606,53.75
2022-01-19 22:31:02.570266962,49.4144,51.6356,53.7912
2022-01-20 01:05:28.195607901,49.5052,51.6584,53.862
2022-01-20 07:33:39.693185091,49.5376,51.6904,53.888
2022-01-20 14:57:36.017584085,49.5304,51.717200000000005,53.934799999999996
