date,q1,q2,q3
2022-01-14 19:15:18.153379917,1468.44,1955.52,2453.88
2022-01-14 21:11:40.519593000,1832.76,2553.84,3464.04
2022-01-15 01:27:22.295661926,1866.6,2558.2799999999997,3391.4399999999996
2022-01-15 04:53:03.152693033,1881.1200000000001,2578.92,3404.7599999999998
2022-01-15 07:32:47.516613960,2027.1599999999999,2788.56,3700.92
2022-01-15 13:29:17.460369110,1863.72,2604.84,3510.12
2022-01-15 18:03:00.013508081,1963.2,2694.6,3571.56
2022-01-16 01:07:19.055232048,2032.92,2819.28,3934.9199999999996
2022-01-16 07:38:54.369734049,2031.96,2818.08,3932.8799999999997
2022-01-16 08:54:41.000034094,2469.3599999999997,3354.0000000000005,4222.92
2022-01-16 17:01:55.117764950,2544.72,3416.88,4242.4800000000005
2022-01-16 18:54:38.013183117,2574.6,3460.7999999999997,4334.16
2022-01-17 01:05:32.731345892,2665.32,3603.0,4726.68
2022-01-17 07:35:47.829689980,2665.32,3603.0,4726.68
2022-01-17 18:11:33.108268976,2521.68,3383.28,4431.0
2022-01-17 22:27:09.905601025,2527.08,3353.3999999999996,4364.04
2022-01-18 01:11:44.413942099,2529.72,3247.08,4240.8
2022-01-18 07:34:36.241113901,2529.0,3246.12,4240.32
2022-01-18 16:59:58.258666991,2316.48,2888.2799999999997,3624.84
2022-01-18 19:02:11.233688116,2233.32,2776.92,3449.3999999999996
2022-01-19 01:10:36.505044937,2252.1600000000003,2767.56,3395.52
2022-01-19 07:33:26.708590984,2251.56,2766.72,3394.2
2022-01-19 17:03:14.828778028,2232.0,2736.0,3341.04
2022-01-19 22:33:53.696685076,2239.44,2743.7999999999997,3345.3599999999997
2022-01-20 04:33:10.771167040,2326.32,2922.72,3686.28
2022-01-20 09:04:44.233726025,2333.88,2973.48,3724.8
2022-01-20 18:07:48.779830933,2410.6800000000003,3061.5600000000004,3857.88
2022-01-20 21:19:07.052975893,2441.7599999999998,3102.6,3922.8
2022-01-21 01:00:15.296292067,2477.28,3104.2799999999997,3900.6
2022-01-21 05:33:12.610049963,2481.12,3109.7999999999997,3909.2400000000002
2022-01-21 09:03:52.895944118,2574.6,3204.7200000000003,4015.8
2022-01-21 15:59:20.481858015,2589.72,3192.3599999999997,3946.56
2022-01-21 17:05:17.155651093,2604.24,3204.3599999999997,3932.8799999999997
2022-01-22 02:00:25.068001032,2539.2000000000003,3170.8799999999997,3912.7200000000003
2022-01-22 07:35:42.953681946,2492.52,3081.48,3791.7599999999998
2022-01-22 08:59:30.069907904,2455.08,3048.3599999999997,3796.8
2022-01-22 16:39:43.930248976,2059.68,2721.0,3493.2000000000003
2022-01-22 23:24:03.653045893,2077.2000000000003,2732.52,3480.24
2022-01-23 01:06:20.829874992,2030.28,2701.08,3457.2000000000003
2022-01-23 07:35:16.456069946,2026.56,2697.24,3453.6
2022-01-23 17:57:51.219995022,2036.3999999999999,2707.2,3466.08
2022-01-23 21:42:01.395685911,2167.2000000000003,2802.72,3425.64
2022-01-24 01:03:30.105254889,2286.1200000000003,2925.24,3490.44
2022-01-24 06:02:54.439515114,2338.7999999999997,2993.52,3602.04
2022-01-24 07:34:09.019440889,2339.16,2993.8799999999997,3602.04
2022-01-24 14:46:21.500334024,2271.0,2921.64,3539.1600000000003
2022-01-24 19:46:35.871457100,2307.96,2896.8,3485.1600000000003
2022-01-25 01:19:08.041816950,2326.7999999999997,2876.16,3456.12
2022-01-25 07:33:42.630841017,2325.7200000000003,2875.08,3455.1600000000003
2022-01-25 08:59:58.917354107,2308.92,2841.48,3427.92
2022-01-25 13:53:41.814199924,2346.36,2869.56,3429.9599999999996
2022-01-25 17:00:50.633359909,2418.6,2907.48,3419.9999999999995
2022-01-25 23:45:29.628806114,2421.0,2919.96,3444.72
2022-01-26 03:29:19.973834038,2342.7599999999998,2797.2,3299.76
2022-01-26 09:03:12.273897886,2347.44,2802.3599999999997,3319.8
2022-01-26 13:48:11.412085056,2319.24,2771.3999999999996,3285.72
2022-01-26 19:18:35.331794024,2332.32,2776.6800000000003,3276.96
2022-01-27 01:04:54.133251905,2394.6,2840.4,3341.1600000000003
2022-01-27 07:34:38.455405951,2393.88,2837.88,3336.72
2022-01-27 07:36:34.436227083,2393.7599999999998,2838.6,3337.92
2022-01-27 14:56:55.098043919,2394.2400000000002,2836.8,3329.64
2022-01-27 14:57:53.592724085,2417.6400000000003,2862.12,3352.5600000000004
2022-01-27 21:53:21.777477980,2444.6400000000003,2867.88,3333.4799999999996
2022-01-28 01:34:09.209247112,2451.3599999999997,2863.56,3315.72
2022-01-28 07:35:38.141248941,2451.6,2863.92,3316.0799999999995
2022-01-28 09:01:34.476217985,2451.6,2869.8,3329.52
2022-01-28 14:19:11.486783981,2443.56,2862.36,3316.44
2022-01-28 17:02:44.273922920,2440.56,2857.68,3308.8799999999997
2022-01-28 21:42:33.495378971,2429.52,2837.6400000000003,3286.56
2022-01-29 01:57:22.250638962,2432.7599999999998,2837.52,3286.7999999999997
2022-01-29 07:36:15.605925083,2432.6400000000003,2837.52,3286.7999999999997
2022-01-29 13:23:12.599056959,2410.32,2817.72,3261.0
2022-01-30 07:36:02.127727031,2410.44,2817.96,3261.4799999999996
2022-01-30 09:29:22.088048935,2468.64,2847.72,3234.6000000000004
2022-01-30 14:36:53.917239904,2467.08,2848.08,3237.12
2022-01-30 20:14:07.146620035,2347.0800000000004,2723.64,3119.7599999999998
2022-01-31 01:00:53.519073963,2340.6,2712.48,3105.84
2022-01-31 07:37:04.266623974,2340.6,2712.48,3105.84
2022-01-31 13:20:10.902581930,2326.56,2696.04,3088.8
2022-01-31 17:40:18.789098024,2317.44,2684.4,3073.68
2022-02-01 00:11:18.511107922,2329.44,2688.12,3069.8399999999997
2022-02-01 01:02:26.070200920,2328.6,2695.08,3082.3199999999997
2022-02-01 07:37:13.216943979,2328.12,2694.48,3081.5999999999995
2022-02-01 14:22:01.800295115,2309.28,2671.44,3055.44
2022-02-01 16:56:42.634696960,2335.0800000000004,2700.48,3094.56
2022-02-01 20:38:23.004602909,2353.32,2685.36,3053.28
2022-02-02 01:25:16.131577014,2328.8399999999997,2656.08,3004.2000000000003
2022-02-02 07:38:01.426498890,2329.2,2656.2,3004.08
2022-02-02 14:13:01.034449100,2315.04,2641.44,2987.1600000000003
2022-02-02 17:03:43.359432936,2318.64,2598.12,2933.1600000000003
2022-02-03 01:06:04.489521980,2320.92,2583.84,2917.68
2022-02-03 06:35:23.935367107,2313.36,2579.1600000000003,2910.96
2022-02-03 09:02:00.539127111,2304.7200000000003,2545.2000000000003,2869.56
2022-02-03 13:55:01.780844927,2295.0,2537.4,2855.64
2022-02-03 17:41:49.086947918,2127.0,2425.08,2749.44
2022-02-03 22:00:03.727715015,2127.48,2427.6,2753.88
2022-02-04 01:01:22.716849089,2050.08,2362.7999999999997,2687.16
2022-02-04 07:35:52.969180107,2053.2,2365.7999999999997,2690.28
2022-02-04 09:40:23.383217096,2057.7599999999998,2372.64,2700.96
2022-02-04 13:41:53.991719007,2069.04,2381.28,2709.8399999999997
2022-02-04 16:56:19.381840944,2044.56,2352.96,2676.1200000000003
