date,q1,q2,q3
2022-02-06 17:14:06.051390886,2022-04-13 07:51:16.000000000,2022-04-20 17:58:05.000000000,2022-04-27 01:04:03.000000000
2022-02-06 21:27:49.361110926,2022-04-16 13:57:16.000000000,2022-04-23 11:19:37.000000000,2022-04-27 11:53:36.000000000
2022-02-07 01:12:53.325145006,2022-04-17 18:45:47.000000000,2022-04-24 18:52:38.000000000,2022-04-27 19:47:46.000000000
2022-02-07 07:37:25.527576923,2022-04-17 18:45:47.000000000,2022-04-24 18:52:38.000000000,2022-04-27 19:47:46.000000000
2022-02-08 01:00:45.047404051,2022-04-17 14:57:10.000000000,2022-04-24 19:20:28.000000000,2022-04-27 19:58:39.000000000
2022-02-08 07:36:26.226197958,2022-04-17 14:32:59.000000000,2022-04-24 19:13:12.000000000,2022-04-27 19:56:14.000000000
2022-02-08 08:35:01.833863020,2022-04-14 10:01:20.000000000,2022-04-23 13:47:11.000000000,2022-04-27 10:37:24.000000000
2022-02-08 19:08:31.131324053,2022-04-14 07:55:32.000000000,2022-04-23 14:15:00.000000000,2022-04-27 10:27:43.000000000
2022-02-08 23:10:48.487905979,2022-04-14 09:46:49.000000000,2022-04-23 14:56:08.000000000,2022-04-27 10:33:46.000000000
2022-02-09 01:20:59.483268023,2022-04-16 02:55:37.000000000,2022-04-24 16:25:04.000000000,2022-04-27 15:30:07.000000000
2022-02-09 07:39:57.595146894,2022-04-16 02:59:15.000000000,2022-04-24 16:25:04.000000000,2022-04-27 15:30:07.000000000
2022-02-10 07:35:54.975436926,2022-04-16 03:02:52.000000000,2022-04-24 16:29:54.000000000,2022-04-27 15:32:32.000000000
2022-02-10 16:44:49.803327084,2022-04-15 16:55:39.000000000,2022-04-24 12:36:27.000000000,2022-04-27 14:26:00.000000000
2022-02-10 16:51:56.973948956,2022-04-14 02:56:46.000000000,2022-04-23 22:36:59.000000000,2022-04-27 11:24:34.000000000
2022-02-11 01:05:55.302392006,2022-04-11 12:51:12.000000000,2022-04-23 08:16:58.000000000,2022-04-27 12:25:03.000000000
2022-02-11 07:34:49.205988884,2022-04-11 12:56:02.000000000,2022-04-23 08:18:10.000000000,2022-04-27 12:26:15.000000000
2022-02-11 18:41:04.703579903,2022-04-11 17:52:23.000000000,2022-04-22 21:31:02.000000000,2022-04-27 08:34:01.000000000
2022-02-11 18:42:10.135353088,2022-04-11 10:11:32.000000000,2022-04-22 17:24:17.000000000,2022-04-27 08:00:09.000000000
2022-02-11 18:43:03.808808088,2022-04-11 17:59:39.000000000,2022-04-22 20:01:32.000000000,2022-04-27 08:18:17.000000000
2022-02-11 18:43:39.922770977,2022-04-11 06:18:05.000000000,2022-04-22 15:39:03.000000000,2022-04-27 07:46:50.000000000
2022-02-12 07:33:02.601510048,2022-04-11 06:18:05.000000000,2022-04-22 15:39:03.000000000,2022-04-27 07:46:50.000000000
2022-02-12 14:37:24.057774067,2022-04-13 06:25:24.000000000,2022-04-23 21:34:05.000000000,2022-04-27 13:53:21.000000000
2022-02-12 15:34:35.072809935,2022-04-12 22:04:37.000000000,2022-04-23 16:41:22.000000000,2022-04-27 12:45:37.000000000
2022-02-12 15:34:54.785700083,2022-04-12 20:46:00.000000000,2022-04-23 16:40:09.000000000,2022-04-27 12:48:02.000000000
2022-02-12 16:59:21.723022938,2022-04-12 20:53:15.000000000,2022-04-23 16:22:01.000000000,2022-04-27 12:40:46.000000000
2022-02-13 07:35:51.996332884,2022-04-12 20:53:15.000000000,2022-04-23 16:22:01.000000000,2022-04-27 12:40:46.000000000
2022-02-14 02:47:23.328830957,2022-04-10 19:26:06.000000000,2022-04-22 21:38:18.000000000,2022-04-27 09:21:11.000000000
2022-02-14 07:35:04.425036907,2022-04-10 19:14:00.000000000,2022-04-22 21:46:46.000000000,2022-04-27 09:24:49.000000000
2022-02-14 11:29:03.638541937,2022-04-12 23:05:06.000000000,2022-04-23 00:22:48.000000000,2022-04-27 05:25:19.000000000
2022-02-14 21:08:58.851246119,2022-04-13 20:09:08.000000000,2022-04-22 10:20:55.000000000,2022-04-26 19:55:36.000000000
2022-02-14 21:09:14.335822105,2022-04-12 20:24:13.000000000,2022-04-22 02:20:43.000000000,2022-04-26 18:20:02.000000000
2022-02-15 07:35:45.563108921,2022-04-12 20:06:05.000000000,2022-04-22 02:06:12.000000000,2022-04-26 18:12:47.000000000
2022-02-15 16:01:08.907726049,2022-04-12 16:27:08.000000000,2022-04-22 04:34:58.000000000,2022-04-26 21:22:41.000000000
2022-02-15 16:25:07.071332932,2022-04-13 08:51:45.000000000,2022-04-22 18:13:52.000000000,2022-04-27 03:40:05.000000000
2022-02-15 16:26:34.422858000,2022-04-13 10:06:45.000000000,2022-04-22 18:15:05.000000000,2022-04-27 03:37:40.000000000
2022-02-15 17:26:42.541330099,2022-04-13 09:29:15.000000000,2022-04-22 17:58:09.000000000,2022-04-27 03:25:34.000000000
2022-02-16 02:12:57.810730934,2022-04-12 23:24:27.000000000,2022-04-22 09:18:01.000000000,2022-04-26 23:49:03.000000000
2022-02-16 07:33:30.726888895,2022-04-12 23:20:49.000000000,2022-04-22 09:15:36.000000000,2022-04-26 23:47:50.000000000
2022-02-16 09:02:38.078645945,2022-04-14 03:13:42.000000000,2022-04-23 03:31:30.000000000,2022-04-27 10:07:09.000000000
2022-02-17 01:55:37.526397943,2022-04-14 04:04:30.000000000,2022-04-23 03:59:19.000000000,2022-04-27 10:09:34.000000000
2022-02-17 07:33:03.747133970,2022-04-14 04:15:23.000000000,2022-04-23 04:05:22.000000000,2022-04-27 10:07:09.000000000
2022-02-17 12:55:48.713135958,2022-04-14 04:11:46.000000000,2022-04-23 00:33:41.000000000,2022-04-27 08:46:07.000000000
2022-02-17 16:58:43.475806952,2022-04-13 04:01:27.000000000,2022-04-22 13:19:56.000000000,2022-04-27 05:39:50.000000000
2022-02-17 17:12:11.698453903,2022-04-15 05:29:49.000000000,2022-04-23 11:03:53.000000000,2022-04-27 09:30:52.000000000
2022-02-18 07:33:43.702450037,2022-04-15 05:18:55.000000000,2022-04-23 11:03:53.000000000,2022-04-27 09:32:04.000000000
2022-02-19 01:08:26.719197989,2022-04-15 12:27:07.000000000,2022-04-23 14:56:08.000000000,2022-04-27 11:17:19.000000000
2022-02-19 01:10:31.805852890,2022-04-15 10:28:35.000000000,2022-04-23 15:03:23.000000000,2022-04-27 11:25:47.000000000
2022-02-19 07:32:08.231291056,2022-04-15 11:14:33.000000000,2022-04-23 15:40:53.000000000,2022-04-27 11:41:30.000000000
2022-02-19 07:33:34.583115101,2022-04-15 10:32:13.000000000,2022-04-23 15:09:26.000000000,2022-04-27 11:28:12.000000000
2022-02-19 20:02:59.461137056,2022-04-15 07:47:42.000000000,2022-04-23 13:56:52.000000000,2022-04-27 11:06:25.000000000
2022-02-19 21:45:16.373512983,2022-04-14 10:49:43.000000000,2022-04-23 04:53:45.000000000,2022-04-27 08:48:32.000000000
2022-02-19 21:45:28.398654938,2022-04-14 10:17:04.000000000,2022-04-23 04:29:34.000000000,2022-04-27 08:38:51.000000000
2022-02-20 01:01:34.230180025,2022-04-13 22:58:28.000000000,2022-04-23 06:54:43.000000000,2022-04-27 13:24:19.000000000
2022-02-20 07:35:49.180866957,2022-04-13 22:58:28.000000000,2022-04-23 06:54:43.000000000,2022-04-27 13:24:19.000000000
2022-02-20 09:03:59.438313961,2022-04-13 21:56:47.000000000,2022-04-23 05:50:36.000000000,2022-04-27 13:27:57.000000000
2022-02-21 07:36:36.602802992,2022-04-13 22:22:11.000000000,2022-04-23 06:09:57.000000000,2022-04-27 13:36:25.000000000
2022-02-21 18:05:09.564352989,2022-04-09 17:32:59.000000000,2022-04-20 08:05:23.000000000,2022-04-26 11:07:00.000000000
2022-02-21 18:05:44.759922981,2022-04-10 16:33:08.000000000,2022-04-21 05:11:50.000000000,2022-04-26 18:29:43.000000000
2022-02-21 22:21:12.490950108,2022-04-10 19:01:55.000000000,2022-04-21 07:07:58.000000000,2022-04-26 18:40:36.000000000
2022-02-22 02:08:12.955729008,2022-04-10 06:53:44.000000000,2022-04-21 00:09:26.000000000,2022-04-26 16:33:36.000000000
2022-02-22 04:16:52.637762070,2022-04-10 14:11:36.000000000,2022-04-21 10:14:14.000000000,2022-04-26 20:29:28.000000000
2022-02-22 04:18:33.150800943,2022-04-10 11:21:03.000000000,2022-04-21 06:51:02.000000000,2022-04-26 17:03:50.000000000
2022-02-22 04:19:14.010555029,2022-04-10 11:04:07.000000000,2022-04-21 05:45:42.000000000,2022-04-26 16:56:34.000000000
2022-02-22 07:36:03.947588921,2022-04-10 11:58:33.000000000,2022-04-21 06:48:36.000000000,2022-04-26 17:23:11.000000000
2022-02-22 09:01:45.473337889,2022-04-10 19:04:20.000000000,2022-04-21 15:57:46.000000000,2022-04-26 18:45:26.000000000
2022-02-22 15:53:43.411946058,2022-04-11 02:28:15.000000000,2022-04-21 05:38:27.000000000,2022-04-26 11:26:21.000000000
2022-02-22 18:21:53.119543076,2022-04-11 20:59:53.000000000,2022-04-21 15:15:26.000000000,2022-04-26 13:10:23.000000000
2022-02-22 22:42:34.151197910,2022-04-11 15:53:51.000000000,2022-04-21 13:02:22.000000000,2022-04-26 12:35:18.000000000
2022-02-23 01:01:28.312041998,2022-04-12 02:37:21.000000000,2022-04-21 21:09:50.000000000,2022-04-26 18:39:23.000000000
2022-02-23 01:03:30.867688894,2022-04-11 22:58:25.000000000,2022-04-21 20:25:05.000000000,2022-04-26 18:34:33.000000000
2022-02-23 01:03:41.382755041,2022-04-11 23:37:07.000000000,2022-04-21 21:42:30.000000000,2022-04-26 20:23:25.000000000
2022-02-23 01:05:50.810612917,2022-04-13 10:55:08.000000000,2022-04-22 08:09:04.000000000,2022-04-26 21:03:20.000000000
2022-02-23 07:34:08.257572889,2022-04-13 10:16:26.000000000,2022-04-22 08:09:04.000000000,2022-04-26 21:11:48.000000000
2022-02-24 07:34:15.708792925,2022-04-13 10:05:32.000000000,2022-04-22 08:05:27.000000000,2022-04-26 21:13:01.000000000
2022-02-24 16:04:57.301403999,2022-04-13 13:32:23.000000000,2022-04-22 10:29:23.000000000,2022-04-26 21:45:40.000000000
2022-02-24 16:19:34.030350924,2022-04-13 15:22:27.000000000,2022-04-22 11:38:20.000000000,2022-04-26 22:02:36.000000000
2022-02-24 16:29:28.271258116,2022-04-13 01:10:54.000000000,2022-04-22 05:10:03.000000000,2022-04-26 20:19:47.000000000
2022-02-24 16:30:49.222116947,2022-04-13 01:44:46.000000000,2022-04-22 05:39:05.000000000,2022-04-26 20:34:18.000000000
2022-02-24 18:06:30.934799910,2022-04-13 04:59:31.000000000,2022-04-22 04:01:06.000000000,2022-04-26 19:27:46.000000000
2022-02-24 18:56:56.569751024,2022-04-13 18:55:21.000000000,2022-04-22 10:14:52.000000000,2022-04-26 20:23:25.000000000
2022-02-24 19:12:24.898093939,2022-04-13 22:36:42.000000000,2022-04-22 13:57:26.000000000,2022-04-26 22:02:36.000000000
2022-02-24 20:26:56.467833042,2022-04-14 14:41:58.000000000,2022-04-22 14:14:22.000000000,2022-04-26 19:37:27.000000000
2022-02-24 23:50:08.568084955,2022-04-18 18:19:48.000000000,2022-04-25 02:49:13.000000000,2022-04-27 15:39:48.000000000
2022-02-25 07:35:24.724617004,2022-04-18 17:35:03.000000000,2022-04-25 02:25:02.000000000,2022-04-27 15:31:20.000000000
2022-02-25 16:04:59.957856894,2022-04-18 09:02:11.000000000,2022-04-25 00:01:05.000000000,2022-04-27 14:55:02.000000000
