date,q1,q2,q3
2021-11-12 17:18:36.521574973,23.5225,25.3039,27.2326
2021-11-12 21:10:04.144552946,22.9825,25.6642,28.583199999999998
2021-11-13 01:02:10.453993082,23.183500000000002,25.692100000000003,28.418200000000002
2021-11-13 06:00:55.131262064,23.0749,25.601799999999997,28.342599999999997
2021-11-13 09:02:13.600574017,22.9039,26.052100000000003,29.3719
2021-11-13 13:52:18.258140087,22.9039,26.0485,29.3662
2021-11-13 17:04:05.785805941,22.8697,25.7947,29.0359
2021-11-14 04:52:36.235794067,22.8682,25.6492,28.766199999999998
2021-11-14 08:57:26.497770071,22.801299999999998,25.436799999999998,28.3933
2021-11-14 23:15:16.920463085,22.7419,25.367800000000003,28.2745
2021-11-15 01:03:47.269582033,22.6483,24.9874,27.4666
2021-11-15 04:41:47.099977016,23.2438,25.4983,28.1593
2021-11-15 09:06:48.689218044,23.3512,25.576299999999996,28.2553
2021-11-15 18:31:01.147890091,23.3467,25.564,28.217499999999998
2021-11-15 20:08:30.259532928,23.344900000000003,25.514200000000002,28.0279
2021-11-16 01:07:30.986682892,22.7872,25.140099999999997,27.553900000000002
2021-11-16 03:38:20.908276081,24.087699999999998,26.3203,28.2754
2021-11-16 08:03:31.696744919,24.1012,26.3458,28.2997
2021-11-16 09:05:29.828255892,24.2098,26.4259,28.325200000000002
2021-11-16 13:03:25.849167109,24.163899999999998,26.4067,28.3168
2021-11-16 16:21:30.596646070,23.782,26.0731,28.0831
2021-11-16 19:45:06.989444971,21.5818,25.0348,27.500500000000002
2021-11-17 01:26:11.980854988,20.962899999999998,24.6304,27.313
2021-11-17 08:03:50.399694920,20.965600000000002,24.636699999999998,27.317500000000003
2021-11-17 15:24:52.654649973,21.0283,24.5068,27.1873
2021-11-17 17:06:51.949759007,21.307000000000002,24.481299999999997,27.118299999999998
2021-11-18 01:12:37.026263952,21.5557,24.5569,27.098499999999998
2021-11-18 08:05:48.937258005,21.5557,24.5569,27.098499999999998
2021-11-18 12:22:42.477916956,21.4036,24.366999999999997,26.9281
2021-11-18 15:33:36.447248936,21.4912,24.364,26.9035
2021-11-19 08:03:40.090930939,21.4921,24.369999999999997,26.9098
2021-11-19 12:10:59.839884043,22.090600000000002,24.6895,27.115000000000002
2021-11-19 16:46:07.414035082,22.0009,24.6094,27.0244
2021-11-19 21:11:17.987569094,22.4983,25.1446,27.4135
2021-11-20 00:49:28.438767910,22.9225,26.2048,28.627299999999998
2021-11-20 07:30:13.065203905,22.843,26.1892,28.669900000000002
2021-11-20 08:03:45.133503914,22.8352,26.1826,28.6651
2021-11-21 08:03:31.685556889,22.8352,26.1826,28.6651
2021-11-21 18:04:19.782157898,22.6465,25.2493,27.7009
2021-11-21 22:18:14.209820032,23.415100000000002,25.999299999999998,28.5553
2021-11-22 00:49:32.517195940,23.3779,25.963,28.473100000000002
2021-11-22 07:17:15.561078072,23.3653,25.954900000000002,28.4686
2021-11-22 08:23:49.433947086,23.7133,26.3077,28.9372
2021-11-22 17:00:15.981021881,24.2287,26.5912,28.994799999999998
2021-11-23 00:50:29.719037056,24.1756,26.572,28.9495
2021-11-23 02:27:18.349489927,26.032899999999998,27.7972,29.1271
2021-11-23 08:46:28.354516983,26.047900000000002,27.8083,29.103099999999998
2021-11-23 14:46:48.239720106,25.9426,27.7957,29.1823
2021-11-23 21:00:05.929297924,25.5916,27.604300000000002,29.100099999999998
2021-11-24 00:05:52.399187088,25.6021,27.5926,29.085700000000003
2021-11-24 01:51:36.117196083,25.647100000000002,27.5845,29.136400000000002
2021-11-24 08:03:51.438746929,25.6483,27.5845,29.137
2021-11-24 12:24:53.785590887,26.2162,27.744699999999998,29.1973
2021-11-24 15:27:33.003716946,26.182,27.658,29.0899
2021-11-24 19:14:14.812544107,25.84,27.4306,29.0758
2021-11-25 00:48:23.339899063,25.738300000000002,27.357100000000003,29.0416
2021-11-25 08:04:35.780582905,25.735,27.354699999999998,29.0413
2021-11-25 10:42:25.599672079,25.6357,27.1327,28.857400000000002
2021-11-25 13:14:31.379661083,25.7407,27.2866,28.9654
2021-11-25 16:59:24.865015984,25.8475,27.3505,28.9558
2021-11-25 20:04:03.601226091,25.8382,27.3484,28.9618
2021-11-26 00:58:23.312587976,25.770699999999998,27.3022,28.9351
2021-11-26 08:03:24.043471098,25.770699999999998,27.3022,28.9351
2021-11-26 18:09:01.440711021,25.6756,27.198099999999997,28.8292
2021-11-26 23:05:47.337585926,25.7254,27.1612,28.720299999999998
2021-11-27 01:04:28.012236118,25.551099999999998,27.019000000000002,28.602999999999998
2021-11-27 08:04:25.330770969,25.551099999999998,27.019000000000002,28.602999999999998
2021-11-27 15:40:19.044521093,25.748199999999997,27.1813,28.7242
2021-11-27 18:32:38.187345982,25.69,27.1165,28.6558
2021-11-28 01:00:36.775367022,25.6099,27.019000000000002,28.543300000000002
2021-11-28 08:04:35.427222013,25.6099,27.019000000000002,28.543300000000002
2021-11-28 14:31:19.076324940,25.7107,27.115000000000002,28.6153
2021-11-28 17:23:17.640372992,26.0584,26.9542,27.7654
2021-11-29 08:02:45.615700006,26.053,26.953599999999998,27.772000000000002
2021-11-29 13:56:59.704981089,26.0806,26.9728,27.814899999999998
2021-11-29 17:41:14.460648060,26.0812,26.9662,27.787300000000002
2021-11-29 19:20:45.772286892,26.1415,26.9701,27.7519
2021-11-30 00:04:36.187410116,26.0587,26.9638,27.8206
2021-11-30 01:26:08.059324026,25.9501,26.933799999999998,27.8257
2021-11-30 08:03:43.417339087,25.9501,26.933799999999998,27.8257
2021-11-30 16:18:01.297179937,25.8949,26.8729,27.7618
2021-11-30 17:49:34.551928043,25.8733,26.868100000000002,27.7702
2021-11-30 22:09:09.729938984,25.8319,26.831500000000002,27.7246
2021-12-01 00:58:55.178064108,25.6672,26.6917,27.6325
2021-12-01 08:03:41.403795958,25.6672,26.6917,27.6325
2021-12-01 12:42:12.609045982,25.574799999999996,26.629,27.6646
2021-12-01 15:29:37.048574924,25.5367,26.429499999999997,27.296200000000002
2021-12-01 19:28:33.531611919,25.2814,26.17,27.1246
2021-12-01 23:39:23.686337948,25.3408,26.2231,27.1666
2021-12-02 00:57:09.307847977,25.3639,26.2273,27.1723
2021-12-02 05:35:07.596875906,25.4674,25.975,26.7703
2021-12-02 08:58:54.133550882,25.4602,25.9027,26.5963
2021-12-02 11:44:03.969892025,25.4479,25.8973,26.5771
2021-12-02 16:26:58.407120943,25.450000000000003,25.8985,26.5747
