date,q1,q2,q3
2021-12-03 17:07:35.285125971,2428.0299999999997,2820.25,3333.25
2021-12-03 18:09:02.857760906,2618.2,3239.11,3986.92
2021-12-03 22:15:31.720673084,2774.8,3516.31,4508.38
2021-12-03 22:17:34.673952103,2740.0600000000004,3428.6499999999996,4315.24
2021-12-04 01:54:00.497097015,2697.13,3504.0699999999997,4589.29
2021-12-04 02:14:25.300122976,2480.05,3101.68,3995.74
2021-12-04 09:19:50.969563961,2516.41,3186.55,4191.94
2021-12-04 12:03:48.764051914,2517.76,3185.2,4187.8
2021-12-04 16:53:58.270909071,2630.8900000000003,3284.92,4318.93
2021-12-04 17:41:15.233423948,2656.54,3342.7,4321.0
2021-12-04 20:42:19.126951932,2654.92,3340.27,4319.02
2021-12-05 01:26:03.971749067,2632.6899999999996,3369.9700000000003,4219.48
2021-12-05 08:30:15.997489929,2750.05,3550.5099999999998,4504.24
2021-12-05 17:19:41.054527044,2794.42,3615.9399999999996,4615.3
2021-12-05 18:34:52.192651033,2811.25,3653.7400000000002,4693.96
2021-12-05 20:58:16.651403904,2924.65,3886.1200000000003,5112.19
2021-12-06 01:11:05.576833963,3038.95,4148.29,5395.42
2021-12-06 17:26:43.104990959,3021.2200000000003,4107.07,5354.74
2021-12-07 00:58:42.596664906,3005.1099999999997,4068.28,5311.63
2021-12-07 13:43:31.406610012,3048.04,3948.5800000000004,5133.52
2021-12-07 16:47:29.116823912,3103.93,3989.98,5195.26
2021-12-07 19:24:08.337572098,3153.4300000000003,4083.4,5439.16
2021-12-07 20:36:17.688975096,3202.3,4195.54,5712.9400000000005
2021-12-08 01:06:21.773144007,3222.19,4219.93,5730.22
2021-12-08 14:59:53.304706097,3200.86,4186.9,5672.44
2021-12-08 17:40:34.703717947,2888.74,3697.66,5018.05
2021-12-09 00:36:46.070765018,3112.66,3996.91,5343.49
2021-12-09 00:54:36.378998995,3043.0,3912.5800000000004,5245.39
2021-12-09 08:03:25.179953098,3042.19,3910.51,5241.97
2021-12-09 09:30:46.129167079,3112.0299999999997,3980.7999999999997,5333.41
2021-12-09 18:49:35.302711010,3121.57,4004.83,5343.4
2021-12-09 21:29:26.235089064,3117.16,3990.6099999999997,5320.27
2021-12-10 01:11:20.182214975,3139.21,4053.16,5327.5599999999995
2021-12-10 08:04:34.700630903,3138.31,4051.18,5326.3
2021-12-10 16:16:21.128164053,3133.0,4038.31,5312.44
2021-12-10 23:25:49.041867971,3153.97,4061.08,5330.98
2021-12-11 08:03:05.112472057,3156.4,4066.84,5337.820000000001
2021-12-12 08:03:39.867428064,3156.4,4066.84,5337.820000000001
2021-12-13 03:00:07.225456953,3160.27,4072.06,5341.15
2021-12-13 08:03:35.913275003,3153.25,4057.9300000000003,5324.59
2021-12-13 09:12:27.708681107,3302.2000000000003,4259.17,5435.38
2021-12-13 14:54:20.695027113,3302.02,4256.92,5432.32
2021-12-13 17:05:02.363801003,3268.09,4168.9,5305.0599999999995
2021-12-13 19:08:26.709701061,3264.2200000000003,4147.48,5268.61
2021-12-14 01:03:50.365839958,3217.24,4056.04,5158.900000000001
2021-12-14 07:10:59.727976084,3338.29,4280.5,5450.68
2021-12-14 08:54:48.984508038,3380.05,4336.389999999999,5527.54
2021-12-14 14:37:24.505064964,3424.6,4410.28,5607.639999999999
2021-12-14 17:07:11.042516947,3284.11,4105.18,5268.79
2021-12-14 21:52:18.115694046,3280.24,4104.370000000001,5270.5
2021-12-14 23:57:58.604794979,3274.1200000000003,4097.8,5263.66
