date,q1,q2,q3
2022-02-04 17:10:10.606678963,7120.25,8220.75,10379.75
2022-02-04 20:48:05.760183096,6524.0,6722.75,7111.5
2022-02-04 21:59:57.105314016,6522.75,6721.5,7107.75
2022-02-05 01:27:46.092156887,6527.5,6739.25,7339.0
2022-02-05 05:21:15.829170942,6518.25,6719.5,7116.5
2022-02-05 07:36:23.124460936,6518.75,6720.75,7124.0
2022-02-05 13:44:03.702982903,6516.5,6721.75,7147.0
2022-02-05 16:20:59.798913002,6511.5,6719.25,7134.25
2022-02-05 19:12:08.910409927,6519.25,6729.75,7200.75
2022-02-06 02:59:59.627023935,6438.0,6696.0,7055.0
2022-02-06 07:36:50.165611029,6437.75,6697.25,7059.5
2022-02-06 08:34:41.311532021,6469.0,6712.5,7104.75
2022-02-06 13:10:15.447165966,6476.5,6725.0,7175.5
2022-02-06 17:14:18.049643993,6474.5,6739.5,7264.5
2022-02-07 00:54:45.171806097,6477.75,6744.25,7296.0
2022-02-07 01:13:18.580507040,6489.75,6756.25,7328.0
2022-02-07 07:35:30.428195953,6489.75,6756.25,7328.0
2022-02-07 09:16:53.031558036,6494.0,6761.5,7352.75
2022-02-07 14:16:42.961713076,6492.75,6761.0,7338.0
2022-02-07 14:17:56.429151058,6491.75,6759.5,7331.75
2022-02-08 00:49:07.037590027,6426.75,6712.5,7198.75
2022-02-08 01:46:34.292886972,6447.25,6723.25,7222.25
2022-02-08 07:34:55.578434944,6446.75,6723.0,7221.75
2022-02-08 09:11:18.234550953,6420.0,6691.75,7119.0
2022-02-08 17:11:09.577930927,6427.0,6692.0,7116.25
2022-02-08 19:10:58.703948975,6440.25,6697.75,7109.75
2022-02-08 23:06:03.000418901,6440.75,6698.75,7113.75
2022-02-09 01:21:18.976272106,6481.5,6731.75,7238.5
2022-02-09 07:37:45.240295887,6481.0,6731.25,7234.25
2022-02-09 14:44:04.921600103,6482.75,6734.0,7243.5
2022-02-09 17:14:30.359137058,6473.5,6716.0,7145.0
2022-02-10 07:34:35.311572075,6473.25,6715.75,7144.25
2022-02-10 14:39:54.051469088,6474.25,6716.75,7150.25
2022-02-10 16:50:43.989399910,6491.75,6736.75,7261.5
2022-02-11 01:06:15.021950960,6504.5,6745.0,7321.5
2022-02-11 07:35:21.140579939,6504.5,6745.0,7321.5
2022-02-11 16:58:08.615513086,6504.0,6744.0,7313.75
2022-02-11 18:31:21.566509962,6495.75,6719.75,7135.5
2022-02-12 01:24:10.847906113,6496.0,6702.5,7020.0
2022-02-12 07:35:13.485181093,6496.0,6702.5,7020.0
2022-02-12 09:04:42.828620911,6492.75,6695.0,6996.5
2022-02-12 15:39:32.257210016,6495.0,6699.25,7019.25
2022-02-12 17:11:48.056726933,6501.25,6715.5,7125.25
2022-02-13 07:36:17.374561071,6501.25,6715.5,7125.25
2022-02-13 11:45:37.988056898,6491.0,6708.75,7104.25
2022-02-13 23:23:55.295934916,6493.25,6714.75,7140.0
2022-02-14 02:59:13.840589046,6497.5,6718.5,7157.75
2022-02-14 07:35:56.374087095,6497.75,6718.75,7160.0
2022-02-14 11:22:25.599478960,6499.5,6702.0,7024.75
2022-02-14 14:02:01.971853018,6499.5,6702.75,7026.0
2022-02-14 15:49:42.203540087,6499.5,6705.0,7038.25
2022-02-15 07:37:00.263142109,6499.5,6705.0,7038.25
2022-02-15 14:53:35.940632105,6506.75,6713.5,7050.75
2022-02-15 17:20:06.052702904,6502.75,6709.5,7049.0
2022-02-15 20:47:11.990761995,6504.75,6716.75,7084.75
2022-02-16 01:05:54.321306944,6493.0,6711.25,7077.75
2022-02-16 01:26:11.669811010,6502.25,6715.0,7086.0
2022-02-16 07:32:58.421756983,6502.25,6715.0,7086.0
2022-02-17 01:56:01.271223068,6502.0,6715.0,7086.25
2022-02-17 07:33:15.334120989,6502.0,6715.0,7086.0
2022-02-17 12:55:02.460912943,6503.0,6712.0,7065.5
