date,q1,q2,q3
2022-02-25 18:32:17.083559990,1028.5500000000002,1294.3500000000001,1592.8500000000001
2022-02-25 23:53:08.662952900,764.85,1099.5,1484.4
2022-02-26 00:45:01.160532951,842.4,1177.5,1481.1
2022-02-26 07:36:04.804436922,842.8499999999999,1177.6499999999999,1481.4
2022-02-26 13:55:08.270003080,796.8,1121.1,1457.3999999999999
2022-02-26 19:28:32.986335993,1025.4,1651.5,5870.1
2022-02-26 23:34:43.817586899,994.6499999999999,1588.0500000000002,5290.35
2022-02-27 00:40:46.391133070,1007.9999999999999,1619.25,4999.200000000001
2022-02-27 01:56:24.712944031,835.95,1199.55,1582.65
2022-02-27 03:57:47.342417955,785.85,1151.1000000000001,1540.1999999999998
2022-02-27 07:35:13.838651896,785.85,1151.1000000000001,1540.1999999999998
2022-02-27 09:08:14.843276024,711.6,1060.05,1458.9
2022-02-27 17:05:31.938805103,710.1,1060.3500000000001,1461.9
2022-02-27 20:12:13.329622030,699.0,1037.85,1437.6
2022-02-28 01:11:06.884747028,673.2,982.8,1363.0500000000002
2022-02-28 07:35:29.760258913,673.5,983.1,1363.35
2022-02-28 09:17:20.615747929,664.95,979.05,1368.8999999999999
2022-02-28 17:32:27.007380962,549.75,820.2,1180.8
2022-03-01 01:06:30.030570984,535.5,795.15,1141.1999999999998
2022-03-01 07:39:41.349054098,535.5,795.15,1141.1999999999998
2022-03-01 19:32:03.861665964,548.4,820.2,1171.3500000000001
2022-03-02 06:03:22.760998964,388.65,662.1,1000.4999999999999
2022-03-02 07:35:23.374980927,390.75,664.2,1002.9000000000001
2022-03-02 18:20:38.162410975,399.9,657.5999999999999,977.9999999999999
2022-03-02 18:23:23.315011024,408.0,670.9499999999999,990.8999999999999
2022-03-03 07:39:16.489484072,408.45,671.4,991.2
2022-03-04 04:35:21.190423012,415.65,671.4,980.4
2022-03-04 07:42:10.087676048,416.1,671.7,980.85
2022-03-04 21:46:31.176507950,423.29999999999995,677.6999999999999,979.9499999999999
2022-03-05 07:40:11.423127890,425.1,679.3499999999999,981.6
2022-03-05 13:02:55.089811087,440.55,675.9000000000001,958.35
2022-03-06 07:38:44.753025055,440.40000000000003,675.75,958.6499999999999
2022-03-06 12:21:34.758176088,427.2,673.2,971.25
2022-03-06 21:06:51.959532022,428.09999999999997,699.6,1042.2
2022-03-07 07:40:03.103846073,428.09999999999997,699.6,1042.2
2022-03-07 15:30:34.745984077,511.79999999999995,784.2,1087.2
2022-03-07 16:16:03.444438934,395.55,669.45,949.2
2022-03-07 19:32:58.104713917,436.95,684.75,940.9499999999999
2022-03-07 22:02:51.008028983,439.05,695.25,966.15
2022-03-08 01:33:42.077132940,450.15,683.4000000000001,943.8000000000001
2022-03-08 07:41:36.752662897,450.45000000000005,683.7,944.2500000000001
2022-03-08 20:34:43.904140949,429.15,642.75,891.9
2022-03-09 02:32:41.214720011,440.84999999999997,670.9499999999999,956.9999999999999
2022-03-09 03:54:55.552588940,439.35,673.05,958.05
2022-03-09 07:44:10.828066111,439.2,672.75,957.4499999999999
2022-03-09 13:22:00.551609039,438.45,664.2,940.2
2022-03-09 15:58:51.725018024,434.25,657.9000000000001,920.5500000000001
2022-03-09 15:59:22.820599079,426.45,649.95,917.6999999999999
2022-03-10 04:50:50.534399986,428.70000000000005,638.25,883.5
2022-03-10 06:45:35.953047991,424.95,636.45,883.65
2022-03-10 07:35:14.986706018,424.95,634.95,879.5999999999999
2022-03-10 20:15:32.868308067,443.85,663.15,935.6999999999999
2022-03-10 20:17:17.446285009,433.5,640.05,884.1
2022-03-11 00:13:16.999603033,456.3,683.85,962.1
2022-03-11 01:45:04.488970041,448.35,681.9,967.1999999999999
2022-03-11 02:19:06.920506001,457.2,684.3000000000001,962.5500000000001
2022-03-11 06:03:39.807394981,456.75,684.3000000000001,959.2500000000001
2022-03-11 06:05:10.398982048,456.45,683.4000000000001,957.3000000000001
2022-03-11 11:18:41.253221988,433.34999999999997,658.65,915.5999999999999
2022-03-11 17:58:09.680440903,419.25,649.0500000000001,905.85
2022-03-11 18:01:57.139033079,430.2,652.95,902.4
2022-03-12 07:38:04.607981920,430.2,653.1,902.6999999999999
2022-03-12 20:12:48.709903955,378.75,613.2,871.95
2022-03-12 21:50:15.711390018,449.25,645.6,877.35
2022-03-12 22:51:07.181739092,540.9,765.3000000000001,1027.8
2022-03-13 03:56:35.877414942,531.3,756.0,1018.1999999999999
2022-03-13 07:36:15.206023932,531.3,756.0,1018.1999999999999
2022-03-13 18:15:05.193151951,525.15,748.5,1005.75
2022-03-13 18:15:27.585094929,525.15,748.5,1005.75
2022-03-13 22:13:34.807256937,526.2,749.6999999999999,1005.6
2022-03-13 22:18:34.824068069,516.0,737.55,988.35
2022-03-14 07:37:19.437849045,516.3,737.8499999999999,988.95
2022-03-14 14:51:08.608786106,488.4,706.65,935.85
2022-03-14 14:51:30.037311077,496.49999999999994,705.6,933.75
2022-03-14 21:15:05.456188917,525.6,715.05,916.05
2022-03-15 00:08:51.647205114,529.5,715.95,908.55
2022-03-15 01:43:38.839507103,517.5,709.35,908.4000000000001
2022-03-15 07:35:20.071284056,517.35,709.2,908.25
2022-03-15 14:04:21.975625038,533.7,719.25,913.35
2022-03-15 22:49:13.107646942,571.05,756.1500000000001,951.5999999999999
2022-03-16 00:22:39.608809948,561.15,749.4,944.85
2022-03-16 02:08:05.608916998,542.6999999999999,730.95,921.15
2022-03-16 02:08:09.485285997,542.6999999999999,730.95,921.15
2022-03-16 07:30:02.621454000,572.4,757.5,944.85
2022-03-16 07:34:20.601053953,572.4,757.5,944.85
2022-03-16 14:17:56.291575909,592.95,769.95,949.8000000000001
2022-03-16 17:18:31.644865036,590.4,769.95,952.35
2022-03-17 01:25:19.118932009,604.65,786.15,964.9499999999999
2022-03-17 01:25:26.636737108,604.5,786.15,964.9499999999999
2022-03-17 07:34:41.305042028,604.65,786.15,964.9499999999999
2022-03-17 14:25:53.845866919,641.85,824.1,999.4499999999999
2022-03-17 15:22:22.046544075,721.35,886.05,1066.2
2022-03-17 18:08:54.002599955,721.35,885.75,1065.75
2022-03-18 00:15:33.205804110,713.1,878.7,1055.4
2022-03-18 00:15:49.866765022,714.9,882.45,1063.35
2022-03-18 02:03:31.359965086,714.75,882.3,1063.05
2022-03-18 02:48:29.764367104,712.95,878.55,1055.4
2022-03-18 03:54:30.870548010,709.2,873.75,1047.3
2022-03-18 07:35:34.549546003,709.65,874.0500000000001,1047.6
2022-03-18 08:30:51.538535118,717.9,878.1,1046.6999999999998
2022-03-18 10:43:31.096168995,740.55,891.9,1049.3999999999999
