date,q1,q2,q3
2022-02-04 17:04:05.506757021,1067.44,1402.8,1778.88
2022-02-04 18:26:59.984513044,818.4,1052.9599999999998,1358.32
2022-02-04 22:03:28.365421057,832.3199999999999,1142.24,1567.3600000000001
2022-02-05 01:38:59.733804941,867.9200000000001,1216.0,1779.04
2022-02-05 05:19:54.117151022,903.84,1275.1999999999998,1795.76
2022-02-05 07:38:12.792910099,903.6800000000001,1274.96,1793.6000000000001
2022-02-05 13:58:48.608763933,909.12,1283.04,1797.1999999999998
2022-02-05 16:37:25.657623053,898.64,1261.28,1763.6799999999998
2022-02-06 07:35:26.437923908,899.28,1261.6000000000001,1765.04
2022-02-06 08:45:14.515573025,784.72,1025.1999999999998,1412.56
2022-02-06 17:13:58.959609032,799.12,1077.1200000000001,1514.48
2022-02-06 21:29:44.462369919,854.88,1158.8,1536.64
2022-02-07 01:12:42.054244995,870.9599999999999,1176.48,1533.04
2022-02-07 07:33:33.643717051,870.9599999999999,1176.48,1533.04
2022-02-07 17:56:27.332524061,869.0400000000001,1177.52,1535.8400000000001
2022-02-08 07:35:50.306540966,869.0400000000001,1177.52,1535.8400000000001
2022-02-08 08:58:27.151621103,890.48,1299.6799999999998,1863.04
2022-02-08 16:41:49.606875896,871.52,1259.28,1777.3600000000001
2022-02-08 19:12:41.018122911,807.44,1178.08,1672.48
2022-02-08 23:13:28.425388098,808.24,1177.68,1670.48
2022-02-09 01:20:48.357429981,794.16,1128.48,1565.76
2022-02-09 07:42:57.144917011,792.5600000000001,1126.56,1563.3600000000001
2022-02-10 07:37:20.675077915,792.64,1126.32,1562.48
2022-02-10 16:43:05.131606102,749.76,1082.0,1512.0800000000002
2022-02-10 16:46:34.974601030,758.5600000000001,1082.0,1478.72
2022-02-11 01:05:47.081906080,753.52,1060.8,1443.68
2022-02-11 07:38:28.644123077,753.6,1060.8,1443.6
2022-02-11 14:53:34.607683897,751.4399999999999,1049.76,1412.32
2022-02-11 18:31:04.561685085,690.0,979.68,1367.68
2022-02-11 21:26:04.294033051,696.8800000000001,1015.6,1432.56
2022-02-12 01:23:45.510648966,692.32,1016.0,1456.0
2022-02-12 07:24:15.817581892,691.36,944.16,1327.76
2022-02-12 09:04:14.124540091,693.28,937.36,1306.32
2022-02-12 12:57:38.494714022,667.6,914.4,1281.28
2022-02-12 17:11:17.249138117,659.44,909.44,1308.64
2022-02-13 07:35:46.820580006,659.44,909.44,1308.64
2022-02-13 11:56:21.761565924,660.0,908.16,1292.08
2022-02-13 13:48:36.326338053,639.5999999999999,884.0799999999999,1253.6000000000001
2022-02-13 18:00:36.533658981,669.12,921.92,1291.28
2022-02-14 00:15:03.159473896,678.32,932.16,1299.52
2022-02-14 02:49:39.443754911,696.48,955.2,1315.92
2022-02-14 07:34:55.113358021,696.64,955.36,1316.0
2022-02-14 11:13:45.673402071,711.68,997.6800000000001,1372.4
2022-02-14 17:11:17.976068974,714.4000000000001,1001.36,1375.44
2022-02-14 21:06:08.588088989,702.88,985.1999999999999,1332.8
2022-02-15 01:06:59.102561951,701.84,984.9599999999999,1324.56
2022-02-15 07:35:56.836304903,701.68,984.8,1324.32
2022-02-15 14:01:04.431751966,706.88,981.76,1317.04
2022-02-15 17:20:50.518560886,666.32,907.84,1224.6399999999999
2022-02-15 20:46:09.691869020,667.12,912.64,1232.8799999999999
2022-02-16 01:02:11.318008900,666.96,913.6800000000001,1236.8799999999999
2022-02-16 01:35:20.062206030,673.2,910.88,1219.2
2022-02-16 07:36:44.117589951,673.12,910.72,1219.04
2022-02-16 09:02:23.343346119,682.24,909.44,1199.84
2022-02-16 14:33:51.550929070,672.4,893.12,1171.12
2022-02-16 17:07:51.084913969,678.08,894.88,1171.68
2022-02-17 01:54:57.923052073,678.08,894.8000000000001,1171.44
2022-02-17 07:35:55.055785894,678.24,895.04,1171.68
2022-02-17 09:03:10.233160019,684.72,897.28,1172.72
2022-02-17 13:15:38.605367899,686.4,889.76,1156.32
2022-02-17 17:11:58.456231117,686.96,866.64,1091.84
2022-02-18 07:33:27.687633991,686.96,866.56,1091.76
2022-02-18 20:33:23.612878084,700.4,868.3199999999999,1077.04
2022-02-19 01:10:04.160337925,708.3199999999999,878.4,1095.44
2022-02-19 07:33:16.635157108,708.24,878.24,1095.2
2022-02-19 09:52:24.669895887,702.24,886.64,1120.32
